seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
39.0,0.3333333333333333,255279,1000000,23882,171657,159515,474309,126643,15239,39337,770414,128206,1000000,205256,13920,227312,250785,132968,462095,12272,99361,81614,47814,31255,109072,11951,22515,97648,24630,16812,119631,435083,1000000,25.38985641086837,43.35007179456582,100101_3761_0700409,2021-07-08 18:46:33.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
42.0,0.3333333333333333,255263,1000000,23897,171761,159496,472741,126605,15237,39342,769722,128171,1000000,205258,13923,227393,250546,132857,462373,12269,99388,81618,47807,31256,109076,11953,22521,97669,24618,16817,119610,435760,1000000,25.342469133743272,43.36917695541891,100101_3761_0700409,2021-07-08 18:46:36.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
45.0,0.3333333333333333,255566,1000000,23892,171748,159470,473241,126691,15233,39337,770201,128186,1000000,205219,13922,228130,250654,132908,461716,12268,99345,81631,47795,31248,109009,11950,22509,97653,24618,16811,119588,436353,1000000,25.36350409818545,43.35,100101_3761_0700409,2021-07-08 18:46:39.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
48.0,0.3333333333333333,255795,1000000,23894,171846,159450,473862,126626,15236,39319,769563,128140,1000000,205206,13918,228253,250578,132856,462274,12265,99324,81620,47785,31249,109019,11951,22529,97593,24617,16814,119556,435505,1000000,25.35240778807912,43.327510245768984,100101_3761_0700409,2021-07-08 18:46:42.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
51.0,0.3333333333333333,255544,1000000,23890,171838,159464,473877,126658,15232,39324,769893,128125,1000000,205218,13915,227797,250590,132892,462603,12267,99377,81612,47775,31242,108999,11944,22523,97627,24606,16813,119616,435756,1000000,25.3970901625228,43.3264549187386,100101_3761_0700409,2021-07-08 18:46:45.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
54.0,0.3333333333333333,255541,1000000,23884,171862,159424,473041,126650,15234,39324,769391,128093,1000000,205180,13910,228023,250378,132901,462766,12270,99432,81617,47781,31243,108997,11943,22514,97641,24613,16824,119554,436117,1000000,25.361914022892577,43.30794268192838,100101_3761_0700409,2021-07-08 18:46:48.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
57.0,0.3333333333333333,255316,1000000,23877,171918,159477,473623,126483,15229,39313,769861,128109,1000000,205178,13915,227925,250471,132830,462128,12270,99380,81610,47782,31246,108988,11942,22522,97685,24614,16818,119602,435408,1000000,25.36622951059949,43.31,100101_3761_0700409,2021-07-08 18:46:51.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
60.0,0.3333333333333333,255739,1000000,23883,171691,159425,474232,126782,15232,39310,770323,128119,1000000,205180,13918,227734,250477,132903,461888,12271,99458,81624,47787,31249,108989,11947,22522,97653,24618,16816,119594,435663,1000000,25.37274590184458,43.31274590184458,100101_3761_0700409,2021-07-08 18:46:54.845,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
63.0,0.3333333333333333,255401,1000000,23877,171600,159537,474213,126557,15230,39308,769776,128192,1000000,205225,13921,228064,250530,132982,462273,12268,99444,81619,47791,31247,109004,11950,22523,97668,24621,16818,119595,435743,1000000,25.401469978759526,43.34258799150381,100101_3761_0700409,2021-07-08 18:46:57.845,72.31469978759523,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
66.0,0.3333333333333333,255376,1000000,23884,172039,159507,473992,126698,15230,39311,770712,128192,1000000,205204,13919,227890,250675,132915,462094,12271,99416,81615,47792,31242,109043,11948,22522,97661,24620,16814,119582,435503,1000000,25.38,43.34,100101_3761_0700409,2021-07-08 18:47:00.845,72.14344259792199,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
69.0,0.3333333333333333,254951,1000000,23870,171876,159511,474072,126684,15233,39329,770408,128143,1000000,205207,13922,227575,250454,132958,462143,12270,99394,81606,47787,31249,109023,11950,22523,97637,24625,16814,119602,435576,1000000,25.378114751635525,43.34,100101_3761_0700409,2021-07-08 18:47:03.845,71.60143439544406,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
72.0,0.3333333333333333,255606,1000000,23870,171710,159435,473952,126662,15238,39345,770437,128146,1000000,205170,13913,227562,250550,132860,462750,12267,99394,81617,47781,31248,109023,11949,22527,97645,24615,16818,119650,435522,1000000,25.37,43.33,100101_3761_0700409,2021-07-08 18:47:06.845,70.0598771058376,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
75.0,0.3333333333333333,255209,1000000,23863,171632,159421,474344,126740,15233,39326,770271,128141,1000000,205186,13919,227058,250558,133091,462195,12269,99338,81608,47770,31241,108991,11949,22517,97538,24615,16814,119595,435678,1000000,25.34,43.310461066322134,100101_3761_0700409,2021-07-08 18:47:09.845,70.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
78.0,0.3333333333333333,255561,1000000,23881,171511,159425,475132,126642,15227,39330,769160,128062,1000000,205137,13913,228282,250407,132897,462207,12271,99284,81593,47753,31241,108934,11950,22516,97562,24615,16817,119500,436026,1000000,25.360553277767462,43.3191700833488,100101_3761_0700409,2021-07-08 18:47:12.845,68.97233611162682,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
81.0,0.3333333333333333,255741,1000000,23884,171491,159469,475087,126661,15234,39331,770248,128098,1000000,205190,13907,227221,250712,132776,462473,12262,99329,81614,47763,31244,108960,11951,22520,97592,24611,16816,119567,435648,1000000,25.363043032606676,43.29,100101_3761_0700409,2021-07-08 18:47:15.845,66.4492827898887,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
84.0,0.3333333333333333,255910,1000000,23881,171464,159488,474935,126577,15235,39339,770445,128138,1000000,205160,13907,227504,250451,132701,461815,12269,99338,81603,47761,31231,108973,11948,22516,97608,24614,16813,119562,435595,1000000,25.396454916295784,43.3,100101_3761_0700409,2021-07-08 18:47:18.845,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
87.0,0.3333333333333333,255011,1000000,23880,171843,159509,474423,126593,15229,39339,769962,128144,1000000,205172,13914,227652,250617,132908,461941,12271,99369,81598,47767,31242,108971,11949,22519,97617,24613,16819,119590,435535,1000000,25.382461380976455,43.283769309511776,100101_3761_0700409,2021-07-08 18:47:21.845,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
90.0,0.3333333333333333,254911,1000000,23879,171666,159511,474530,126636,15234,39343,769302,128111,1000000,205181,13910,227530,250544,132836,462149,12267,99350,81599,47767,31243,108971,11945,22520,97630,24614,16816,119555,436058,1000000,25.426880829983325,43.3,100101_3761_0700409,2021-07-08 18:47:24.845,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
93.0,0.3333333333333333,254917,1000000,23880,171837,159418,474558,126570,15234,39342,769047,128147,1000000,205147,13915,227435,250642,132815,462116,12269,99307,81602,47756,31241,108976,11949,22524,97585,24607,16818,119504,435825,1000000,25.394285714285715,43.30142857142857,100101_3761_0700409,2021-07-08 18:47:27.845,64.35714285714286,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
96.0,0.3333333333333333,255198,1000000,23880,171608,159435,474075,126730,15226,39361,768717,128113,1000000,205106,13906,227559,250390,132784,462402,12265,99371,81585,47745,31235,108921,11944,22513,97582,24605,16816,119502,436175,1000000,25.405087000818725,43.29,100101_3761_0700409,2021-07-08 18:47:30.845,61.24564995906375,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
99.0,0.3333333333333333,255284,1000000,23890,171721,159509,473926,126641,15226,39343,769030,128081,1000000,205127,13905,227847,250518,132872,461859,12266,99289,81585,47739,31235,108927,11945,22513,97535,24599,16813,119468,436406,1000000,25.384180327488416,43.27,100101_3761_0700409,2021-07-08 18:47:33.845,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
102.0,0.3333333333333333,255421,1000000,23878,171650,159472,473665,126730,15230,39339,768566,128030,1000000,205122,13904,228092,250501,132842,461538,12267,99267,81601,47728,31230,108922,11942,22518,97529,24597,16810,119442,435403,1000000,25.412753331942355,43.24344933361153,100101_3761_0700409,2021-07-08 18:47:36.845,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
105.0,0.3333333333333333,255669,1000000,23875,171528,159464,474294,126558,15228,39324,769837,128034,1000000,205042,13904,227861,250447,132858,461867,12262,99236,81585,47725,31230,108891,11942,22502,97502,24596,16815,119426,434949,1000000,25.427387295902914,43.23738729590291,100101_3761_0700409,2021-07-08 18:47:39.845,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
