seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
69.0,0.3333333333333333,313652,1000000,23677,210339,1000000,174747,150450,23363,47067,764311,844144,1000000,185549,35927,27446,183328,87128,1000000,9703,26944,117027,74475,39689,1000000,24097,28298,104633,15366,29671,1000000,340217,1000000,25.472047083398916,43.84795291660109,100100_3754_0700408,2021-07-08 18:47:08.578,70.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
72.0,0.3333333333333333,313942,1000000,23682,210746,1000000,174628,150472,23361,47078,764608,843496,1000000,185510,35925,27441,183272,87145,1000000,9705,26943,117008,74472,39683,1000000,24092,28318,104598,15360,29668,1000000,340063,1000000,25.47866939737691,43.83133060262309,100100_3754_0700408,2021-07-08 18:47:11.578,69.56653013115462,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
75.0,0.3333333333333333,313265,1000000,23675,210620,1000000,174569,150381,23352,47033,764424,843045,1000000,185498,35919,27449,183735,87134,1000000,9712,26943,117025,74464,39684,1000000,24087,28313,104575,15362,29668,1000000,340272,1000000,25.4789764595207,43.81948822976035,100100_3754_0700408,2021-07-08 18:47:14.578,67.0511770239651,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
78.0,0.3333333333333333,313492,1000000,23675,210087,1000000,174716,150311,23355,47043,764007,842805,1000000,185448,35912,27447,183493,87137,1000000,9712,26941,117007,74452,39681,1000000,24093,28295,104518,15365,29664,1000000,340201,1000000,25.460214725392063,43.80042945078412,100100_3754_0700408,2021-07-08 18:47:17.578,65.9892637303969,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
81.0,0.3333333333333333,314122,1000000,23678,210490,1000000,174719,150427,23357,47038,764152,843104,1000000,185539,35913,27441,183484,87134,1000000,9705,26944,116986,74458,39684,1000000,24090,28279,104507,15362,29664,1000000,340319,1000000,25.468014478199734,43.80099276090013,100100_3754_0700408,2021-07-08 18:47:20.578,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
84.0,0.3333333333333333,313656,1000000,23663,210416,1000000,174758,150268,23356,47059,764421,843115,1000000,185515,35915,27441,183505,87178,1000000,9705,26944,116975,74452,39683,1000000,24100,28281,104562,15358,29660,1000000,340037,1000000,25.478157624696944,43.81,100100_3754_0700408,2021-07-08 18:47:23.578,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
87.0,0.3333333333333333,313533,1000000,23670,210470,1000000,174733,150350,23354,47030,763972,843231,1000000,185449,35919,27437,183480,87150,1000000,9706,26941,117011,74448,39674,1000000,24092,28295,104595,15362,29661,1000000,340204,1000000,25.46,43.81255885363857,100100_3754_0700408,2021-07-08 18:47:26.578,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
90.0,0.3333333333333333,313540,1000000,23672,210040,1000000,174799,150348,23358,47054,763829,843616,1000000,185459,35912,27438,183503,87172,1000000,9707,26941,117002,74418,39680,1000000,24095,28327,104551,15363,29658,1000000,340030,1000000,25.46,43.8,100100_3754_0700408,2021-07-08 18:47:29.578,61.83555323976871,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
93.0,0.3333333333333333,313146,1000000,23666,210221,1000000,174624,150271,23353,47009,764375,843050,1000000,185452,35909,27440,183476,87179,1000000,9705,26939,117009,74438,39677,1000000,24089,28313,104622,15359,29655,1000000,340219,1000000,25.471893548666554,43.79,100100_3754_0700408,2021-07-08 18:47:32.578,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
96.0,0.3333333333333333,313743,1000000,23672,210269,1000000,174710,150358,23359,47044,763902,842373,1000000,185461,35913,27440,183437,87184,1000000,9705,26940,117007,74425,39681,1000000,24090,28308,104568,15362,29665,1000000,340213,1000000,25.464831116919054,43.79516888308094,100100_3754_0700408,2021-07-08 18:47:35.578,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
