seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
39.0,0.3333333333333333,458794,1000000,25706,146280,905056,289673,123219,39549,43430,848916,612024,1000000,120093,19264,144294,137898,173409,577496,11919,26953,94084,21278,39240,326062,19085,23614,60641,338628,22066,1000000,489555,1000000,25.46,44.375283212241605,100099_3781_0700407,2021-07-08 18:46:28.648,71.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
42.0,0.3333333333333333,458624,1000000,25701,146377,904296,289845,123254,39549,43434,848997,611818,1000000,120107,19264,144352,137919,173401,579024,11935,26953,94080,21279,39240,326019,19080,23594,60628,338605,22069,1000000,489574,1000000,25.466735325163917,44.36,100099_3781_0700407,2021-07-08 18:46:31.648,71.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
45.0,0.3333333333333333,459210,1000000,25703,145943,904702,289741,123293,39542,43440,848459,612095,1000000,120076,19261,144251,137860,173298,579390,11914,26951,94090,21278,39245,325956,19078,23588,60626,338979,22052,1000000,489855,1000000,25.488402489149358,44.35,100099_3781_0700407,2021-07-08 18:46:34.648,71.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
48.0,0.3333333333333333,458484,1000000,25702,146585,904562,289645,123279,39542,43416,848365,612124,1000000,120058,19256,144290,137791,173253,578179,11920,26950,94061,21275,39239,325882,19086,23593,60617,339128,22055,1000000,489805,1000000,25.46,44.34,100099_3781_0700407,2021-07-08 18:46:37.648,71.76752579283392,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
51.0,0.3333333333333333,458982,1000000,25680,146707,904206,289761,123255,39540,43422,849162,612211,1000000,120075,19255,144333,137896,173312,577993,11927,26948,94068,21273,39240,325934,19080,23589,60633,338628,22051,1000000,489346,1000000,25.463646693690727,44.32182334684536,100099_3781_0700407,2021-07-08 18:46:40.648,71.59116734226812,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
54.0,0.3333333333333333,459071,1000000,25694,146400,903953,289758,123308,39543,43437,848479,611827,1000000,120068,19252,144268,137828,173289,579205,11918,26951,94074,21272,39238,325835,19078,23592,60606,338177,22053,1000000,488303,1000000,25.457381443907117,44.32,100099_3781_0700407,2021-07-08 18:46:43.648,71.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
57.0,0.3333333333333333,458966,1000000,25708,146632,904571,289838,123405,39541,43447,847889,612513,1000000,120080,19250,144335,137901,173243,578999,11923,26942,94086,21275,39235,325839,19080,23601,60625,338909,22065,1000000,488949,1000000,25.471666666666664,44.32833333333333,100099_3781_0700407,2021-07-08 18:46:46.648,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
60.0,0.3333333333333333,459160,1000000,25694,146528,904832,289373,123295,39540,43437,848712,612237,1000000,120055,19253,144455,137875,173246,580295,11928,26944,94055,21269,39234,325892,19080,23591,60603,338311,22064,1000000,488886,1000000,25.489238684253063,44.32,100099_3781_0700407,2021-07-08 18:46:49.648,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
63.0,0.3333333333333333,457281,1000000,25694,146477,904331,289926,123165,39536,43446,848315,611702,1000000,120022,19251,144510,137932,173238,579334,11925,26942,94035,21272,39239,325848,19074,23581,60603,338235,22065,1000000,489462,1000000,25.46027777730083,44.30027777730083,100099_3781_0700407,2021-07-08 18:46:52.648,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
66.0,0.3333333333333333,458175,1000000,25704,146540,904929,289414,123322,39536,43432,848004,612205,1000000,120024,19253,144362,137855,173261,578158,11925,26948,94032,21269,39231,325794,19076,23604,60585,339037,22061,1000000,488327,1000000,25.477546392690137,44.307546392690135,100099_3781_0700407,2021-07-08 18:46:55.648,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
