seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
30.0,0.3333333333333333,588911,1000000,562711,190224,400820,12148,133851,16754,36445,815102,64119,1000000,116219,14269,119671,151638,1000000,125127,20044,148157,237597,44445,43545,22031,11063,217103,71911,23943,54113,181680,674307,1000000,25.62203703680992,42.440679012269975,100095_3726_0700403,2021-07-08 18:46:32.635,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
33.0,0.3333333333333333,589706,1000000,562816,189912,400957,12143,133962,16749,36435,814159,64077,1000000,116174,14263,119737,151651,1000000,125167,20047,148082,237575,44432,43542,22030,11057,217328,71864,23937,54086,181630,674546,1000000,25.649814434109693,42.390185565890306,100095_3726_0700403,2021-07-08 18:46:35.635,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
36.0,0.3333333333333333,589502,1000000,562006,190148,400836,12148,133893,16746,36459,814971,64091,1000000,116160,14260,119834,151692,1000000,125183,20053,148132,237431,44423,43546,22029,11058,217219,71866,23941,54100,181523,674365,1000000,25.638828365095524,42.39882836509552,100095_3726_0700403,2021-07-08 18:46:38.635,73.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
39.0,0.3333333333333333,589576,1000000,563110,189535,400908,12146,133913,16746,36452,815635,64090,1000000,116157,14267,119765,151638,1000000,125136,20042,148207,237659,44429,43555,22031,11059,217345,71906,23943,54097,181670,674362,1000000,25.631082209507667,42.38443288380307,100095_3726_0700403,2021-07-08 18:46:41.635,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
42.0,0.3333333333333333,588704,1000000,562108,189692,401008,12149,133841,16748,36450,815504,64100,1000000,116165,14270,119860,151657,1000000,125130,20034,148230,237449,44437,43547,22029,11062,217272,71918,23942,54081,181681,674243,1000000,25.63632337663581,42.39632337663581,100095_3726_0700403,2021-07-08 18:46:44.635,72.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
45.0,0.3333333333333333,588420,1000000,563771,189997,400885,12146,133849,16755,36445,815426,64113,1000000,116161,14268,119772,151631,1000000,125177,20038,148169,237546,44434,43551,22029,11061,217319,71895,23938,54111,181737,673405,1000000,25.659578188038648,42.41591563760773,100095_3726_0700403,2021-07-08 18:46:47.635,72.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
48.0,0.3333333333333333,588237,1000000,563822,189973,400802,12144,133952,16748,36440,815488,64097,1000000,116146,14264,120071,151700,1000000,125178,20043,148086,237634,44425,43544,22031,11058,217451,71830,23940,54091,181781,674241,1000000,25.625041152964915,42.40008230592983,100095_3726_0700403,2021-07-08 18:46:50.635,72.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
51.0,0.3333333333333333,589134,1000000,563226,189901,400670,12143,133859,16746,36439,815354,64092,1000000,116154,14265,119954,151670,1000000,125263,20043,148104,237519,44417,43546,22027,11059,217289,71836,23931,54106,181712,674253,1000000,25.6666495354881,42.38832476774405,100095_3726_0700403,2021-07-08 18:46:53.635,72.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
54.0,0.3333333333333333,588482,1000000,564222,189671,400831,12149,134001,16748,36433,814816,64098,1000000,116141,14263,119851,151699,1000000,125174,20044,148157,237615,44421,43549,22032,11061,217405,71854,23936,54111,181805,674389,1000000,25.664270932263484,42.38356773306587,100095_3726_0700403,2021-07-08 18:46:56.635,72.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
57.0,0.3333333333333333,589408,1000000,562532,189798,400909,12149,134043,16749,36437,814652,64096,1000000,116154,14268,119985,151777,1000000,125198,20045,148194,237436,44424,43546,22033,11060,217259,71895,23940,54075,181740,673831,1000000,25.61728395158632,42.38432098789658,100095_3726_0700403,2021-07-08 18:46:59.635,72.60802469741448,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
60.0,0.3333333333333333,589037,1000000,564016,189616,400876,12149,133977,16747,36434,815410,64108,1000000,116147,14269,120179,151741,1000000,125143,20047,148085,237487,44427,43542,22030,11064,217082,71900,23937,54072,181566,674894,1000000,25.668792924649306,42.392414150701384,100095_3726_0700403,2021-07-08 18:47:02.635,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
63.0,0.3333333333333333,589522,1000000,563672,189967,401162,12148,133938,16750,36426,815644,64105,1000000,116165,14264,120004,151664,1000000,125217,20039,148234,237583,44428,43545,22032,11059,217337,71894,23933,54081,181616,674769,1000000,25.640308959554535,42.4,100095_3726_0700403,2021-07-08 18:47:05.635,70.51544797772665,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
66.0,0.3333333333333333,589590,1000000,563283,190173,400856,12147,134067,16745,36432,814735,64094,1000000,116129,14266,119737,151793,1000000,125215,20039,148203,237834,44420,43542,22034,11064,217507,71908,23936,54091,181663,674280,1000000,25.706049388954202,42.4,100095_3726_0700403,2021-07-08 18:47:08.635,70.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
69.0,0.3333333333333333,589673,1000000,563021,189737,400991,12146,133938,16745,36417,815577,64067,1000000,116142,14267,119881,151663,1000000,125114,20035,148076,237541,44419,43543,22036,11056,217376,71926,23933,54088,181691,673705,1000000,25.66575913490994,42.39848173018012,100095_3726_0700403,2021-07-08 18:47:11.635,69.71204325450304,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
72.0,0.3333333333333333,589713,1000000,563379,189549,400860,12145,133824,16749,36432,815377,64074,1000000,116128,14269,119906,151670,1000000,125134,20044,148025,237577,44416,43547,22030,11064,217352,71878,23938,54074,181759,673195,1000000,25.652411641370833,42.38241164137084,100095_3726_0700403,2021-07-08 18:47:14.635,67.75883586291674,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
75.0,0.3333333333333333,589252,1000000,562633,189930,400842,12147,133820,16748,36438,814778,64073,1000000,116145,14263,119774,151718,1000000,125110,20037,148117,237586,44412,43543,22028,11060,217494,71857,23934,54079,181694,673123,1000000,25.653456787731155,42.38,100095_3726_0700403,2021-07-08 18:47:17.635,65.83179015336056,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
78.0,0.3333333333333333,589493,1000000,561472,190044,400706,12145,133834,16741,36443,814467,64062,1000000,116136,14264,119982,151632,1000000,125046,20037,148217,237546,44408,43537,22025,11060,217625,71841,23936,54076,181631,674323,1000000,25.66,42.38,100095_3726_0700403,2021-07-08 18:47:20.635,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
81.0,0.3333333333333333,589060,1000000,563555,189639,400618,12145,133906,16742,36437,814534,64069,1000000,116110,14258,119872,151668,1000000,125076,20040,148130,237576,44393,43543,22019,11055,217103,71816,23927,54064,181608,673855,1000000,25.695268040236208,42.37,100095_3726_0700403,2021-07-08 18:47:23.635,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
84.0,0.3333333333333333,589113,1000000,562183,189464,400737,12143,133952,16742,36427,814753,64051,1000000,116102,14255,120090,151623,1000000,125115,20027,148104,237394,44388,43542,22024,11056,217358,71819,23919,54087,181450,673915,1000000,25.657633744956907,42.34,100095_3726_0700403,2021-07-08 18:47:26.635,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
87.0,0.3333333333333333,589401,1000000,562350,189470,400429,12145,133885,16740,36431,814650,64048,1000000,116101,14256,120065,151628,1000000,125055,20034,148169,237515,44387,43545,22021,11052,217565,71855,23923,54085,181534,674508,1000000,25.671163747900945,42.33,100095_3726_0700403,2021-07-08 18:47:29.635,61.647270868317555,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
90.0,0.3333333333333333,589602,1000000,562635,189342,400685,12147,134065,16745,36441,814748,64063,1000000,116089,14259,119999,151674,1000000,125180,20030,148175,237408,44393,43540,22028,11057,217234,71846,23925,54091,181513,674309,1000000,25.688312754193603,42.3320781885484,100095_3726_0700403,2021-07-08 18:47:32.635,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
93.0,0.3333333333333333,589191,1000000,562639,189727,400627,12147,133899,16742,36419,814544,64066,1000000,116084,14258,119841,151625,1000000,125038,20035,148150,237409,44388,43540,22024,11054,217195,71858,23926,54106,181473,673568,1000000,25.6655097884189,42.32220391536756,100095_3726_0700403,2021-07-08 18:47:35.635,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
96.0,0.3333333333333333,589649,1000000,562751,189721,400734,12149,133885,16740,36441,814428,64080,1000000,116107,14256,119771,151577,1000000,125043,20034,148191,237450,44390,43548,22031,11057,217212,71887,23931,54095,181613,673843,1000000,25.679866255010285,42.34986625501029,100095_3726_0700403,2021-07-08 18:47:38.635,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
99.0,0.3333333333333333,590005,1000000,561890,189556,400637,12146,134002,16742,36425,814753,64069,1000000,116083,14259,119636,151621,1000000,125186,20035,148282,237570,44387,43540,22029,11054,217112,71867,23925,54086,181626,674176,1000000,25.69774923071419,42.3492497435714,100095_3726_0700403,2021-07-08 18:47:41.635,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
102.0,0.3333333333333333,589195,1000000,561981,189615,400599,12146,133857,16748,36428,814229,64075,1000000,116106,14255,119672,151631,1000000,125051,20026,148098,237513,44383,43542,22027,11055,217121,71873,23924,54069,181605,674883,1000000,25.69,42.33839340982535,100095_3726_0700403,2021-07-08 18:47:44.635,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
105.0,0.3333333333333333,590472,1000000,561812,189528,400521,12143,133839,16739,36427,815146,64080,1000000,116078,14257,120063,151669,1000000,125189,20034,148230,237421,44385,43544,22029,11057,216897,71870,23924,54062,181569,673726,1000000,25.69502569186716,42.33502569186716,100095_3726_0700403,2021-07-08 18:47:47.635,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
108.0,0.3333333333333333,589333,1000000,562413,189340,400669,12145,133904,16744,36420,814775,64062,1000000,116101,14260,119843,151670,1000000,125045,20036,148127,237379,44388,43545,22026,11052,216949,71886,23927,54088,181536,674202,1000000,25.67,42.32,100095_3726_0700403,2021-07-08 18:47:50.635,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
111.0,0.3333333333333333,589937,1000000,562511,189631,400653,12139,133883,16743,36432,814423,64069,1000000,116074,14254,119843,151638,1000000,125092,20028,147980,237646,44384,43546,22025,11054,216915,71840,23922,54088,181552,674267,1000000,25.674074072620524,42.31135802420684,100095_3726_0700403,2021-07-08 18:47:53.635,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
114.0,0.3333333333333333,589484,1000000,562163,189351,400752,12147,133877,16741,36438,814714,64076,1000000,116083,14257,119933,151642,1000000,125137,20033,148077,237459,44381,43536,22025,11054,217102,71874,23923,54065,181500,674490,1000000,25.707645244419503,42.3176452444195,100095_3726_0700403,2021-07-08 18:47:56.635,63.88226222097517,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
117.0,0.3333333333333333,589878,1000000,562745,189490,400772,12143,133983,16741,36426,814071,64069,1000000,116092,14257,119855,151640,1000000,125088,20038,147961,237405,44377,43540,22027,11057,217333,71862,23917,54094,181570,674251,1000000,25.659079625394366,42.316184074921125,100095_3726_0700403,2021-07-08 18:47:59.635,64.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
120.0,0.3333333333333333,589453,1000000,562775,189517,400557,12146,133957,16741,36434,814105,64065,1000000,116071,14256,119645,151683,1000000,125134,20041,147993,237551,44378,43536,22026,11052,217377,71852,23914,54056,181536,674511,1000000,25.657512845324142,42.31,100095_3726_0700403,2021-07-08 18:48:02.635,63.645940377701166,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
123.0,0.3333333333333333,590382,1000000,562446,189289,400508,12141,133961,16741,36431,814330,64066,1000000,116086,14254,119916,151535,1000000,125087,20046,147986,237439,44371,43540,22029,11054,217061,71873,23922,54080,181587,674684,1000000,25.677932098773002,42.314135802454,100095_3726_0700403,2021-07-08 18:48:05.635,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
126.0,0.3333333333333333,590410,1000000,561726,189341,400548,12143,134050,16741,36427,814375,64057,1000000,116084,14250,119825,151523,1000000,125163,20030,148001,237361,44371,43534,22023,11054,217177,71817,23917,54072,181669,673886,1000000,25.661193415133155,42.31761316973369,100095_3726_0700403,2021-07-08 18:48:08.635,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
129.0,0.3333333333333333,589841,1000000,561033,189580,400739,12145,133986,16741,36414,814404,64045,1000000,116067,14255,119805,151570,1000000,125200,20043,148027,237230,44368,43533,22021,11058,217217,71838,23922,54077,181619,673301,1000000,25.689342239193856,42.290328880403074,100095_3726_0700403,2021-07-08 18:48:11.635,62.0164440201536,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
132.0,0.3333333333333333,589932,1000000,562202,189501,400648,12141,133903,16741,36424,814787,64049,1000000,116092,14251,119910,151569,1000000,125189,20043,148032,237385,44363,43530,22017,11054,217473,71870,23917,54080,181410,674341,1000000,25.643787724593537,42.289458896486636,100095_3726_0700403,2021-07-08 18:48:14.635,60.4729448243319,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
135.0,0.3333333333333333,589506,1000000,561914,189328,400639,12140,133857,16738,36419,814332,64030,1000000,116056,14249,119897,151745,1000000,125147,20046,147987,237519,44357,43532,22011,11051,217273,71830,23914,54063,181475,673460,1000000,25.703944385378634,42.28697219268932,100095_3726_0700403,2021-07-08 18:48:17.635,59.848609634465845,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
138.0,0.3333333333333333,589264,1000000,562125,189122,400323,12141,133965,16736,36431,814772,64032,1000000,116048,14245,119702,151521,1000000,125103,20035,148093,237335,44351,43525,22015,11056,217168,71787,23910,54081,181546,673455,1000000,25.647242452104162,42.254828301402775,100095_3726_0700403,2021-07-08 18:48:20.635,58.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
141.0,0.3333333333333333,589697,1000000,563671,189255,400446,12141,133968,16739,36438,814920,64026,1000000,116045,14249,119786,151659,1000000,125132,20039,148157,237231,44348,43525,22015,11054,217312,71814,23909,54077,181533,673535,1000000,25.666590436343117,42.27,100095_3726_0700403,2021-07-08 18:48:23.635,58.34095636568845,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
144.0,0.3333333333333333,589772,1000000,561252,189446,400422,12141,133978,16735,36430,814534,64045,1000000,116028,14245,119927,151620,1000000,125089,20046,148080,237356,44353,43530,22018,11054,217264,71830,23912,54059,181461,674334,1000000,25.685648147693914,42.265648147693916,100095_3726_0700403,2021-07-08 18:48:26.635,58.564814769391376,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
147.0,0.3333333333333333,589790,1000000,562028,189225,400364,12141,133836,16736,36434,814002,64010,1000000,116044,14244,119850,151676,1000000,125080,20045,148146,237319,44345,43526,22015,11054,217336,71792,23912,54068,181501,674404,1000000,25.69923077037463,42.25,100095_3726_0700403,2021-07-08 18:48:29.635,57.730769259365736,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
150.0,0.3333333333333333,589226,1000000,562886,189444,400243,12139,133806,16737,36432,814007,64032,1000000,116030,14241,119945,151454,1000000,125088,20032,148048,237507,44340,43525,22017,11051,217388,71807,23906,54076,181453,674299,1000000,25.693586844391824,42.24358684439182,100095_3726_0700403,2021-07-08 18:48:32.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
153.0,0.3333333333333333,590303,1000000,562726,189229,400336,12141,133764,16739,36425,814400,64025,1000000,116034,14248,119943,151538,1000000,125158,20032,148102,237398,44342,43531,22018,11055,217476,71823,23908,54079,181527,674123,1000000,25.7,42.24458290374199,100095_3726_0700403,2021-07-08 18:48:35.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
156.0,0.3333333333333333,589863,1000000,562773,189235,400229,12138,133866,16741,36420,814252,64040,1000000,116012,14247,119774,151631,1000000,125141,20028,148005,237343,44353,43533,22017,11055,217541,71832,23905,54072,181520,674279,1000000,25.686395469408392,42.27,100095_3726_0700403,2021-07-08 18:48:38.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
159.0,0.3333333333333333,590201,1000000,562021,189377,400239,12140,133918,16740,36410,814536,64044,1000000,116038,14252,119971,151542,1000000,125133,20028,148124,237463,44355,43534,22022,11057,217214,71826,23911,54091,181552,673991,1000000,25.67,42.26812757060329,100095_3726_0700403,2021-07-08 18:48:41.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
162.0,0.3333333333333333,590245,1000000,561548,189326,400316,12141,133806,16741,36431,814529,64038,1000000,116027,14246,120079,151583,1000000,125140,20036,147950,237355,44345,43527,22016,11057,217734,71806,23911,54099,181459,672834,1000000,25.71987666923626,42.26006166538187,100095_3726_0700403,2021-07-08 18:48:44.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
165.0,0.3333333333333333,589799,1000000,561759,188968,400358,12145,133917,16740,36445,813465,64035,1000000,116030,14240,119899,151507,1000000,125035,20048,147956,237403,44331,43529,22009,11054,217291,71789,23912,54078,181358,673995,1000000,25.661627188460443,42.24,100095_3726_0700403,2021-07-08 18:48:47.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
168.0,0.3333333333333333,589755,1000000,562563,189239,400195,12139,133819,16733,36424,814394,64040,1000000,116032,14243,120025,151631,1000000,124948,20043,147944,237337,44334,43528,22012,11049,217249,71802,23899,54060,181534,673957,1000000,25.738117285275468,42.23169753067493,100095_3726_0700403,2021-07-08 18:48:50.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
171.0,0.3333333333333333,590951,1000000,562065,189445,400310,12136,133871,16734,36428,814037,64031,1000000,116017,14238,119741,151593,1000000,125000,20034,147987,237234,44331,43533,22008,11050,217081,71768,23902,54079,181457,674741,1000000,25.67519750577459,42.212598752887295,100095_3726_0700403,2021-07-08 18:48:53.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
174.0,0.3333333333333333,590344,1000000,563521,189463,400100,12139,133921,16732,36424,813818,64022,1000000,115982,14237,119706,151545,1000000,125112,20031,147932,237202,44324,43526,22011,11055,217407,71781,23907,54098,181346,674638,1000000,25.712858617024416,42.212858617024416,100095_3726_0700403,2021-07-08 18:48:56.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
177.0,0.3333333333333333,590415,1000000,562542,189313,400268,12139,134000,16729,36426,813898,64000,1000000,115997,14240,119766,151521,1000000,125116,20032,148023,237384,44324,43528,22010,11051,217349,71775,23904,54077,181321,674093,1000000,25.696189493916645,42.20539649797222,100095_3726_0700403,2021-07-08 18:48:59.635,57.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,4db6d7aa-c397-4d5d-b4fc-980e1f092bb2,baseline
