seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
2010.0,0.3333333333333333,139718,1000000,24377,92068,272190,594973,73483,57077,28039,1000000,1000000,1000000,409595,34018,51520,107299,65384,697939,8776,20350,71564,38480,86586,384659,36952,25871,70190,241628,27566,48791,326387,477011,25.499753079818216,42.2882921799697,100098_3746_0700406,2021-07-08 22:49:22.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2013.0,0.3333333333333333,139760,1000000,24379,92051,272364,597675,73436,57072,28031,1000000,1000000,1000000,409411,34023,51563,107353,65384,697923,8766,20349,71572,38481,86609,384604,36918,25857,70203,241409,27562,48802,326123,476520,25.51675231275811,42.32837615637906,100098_3746_0700406,2021-07-08 22:49:25.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2016.0,0.3333333333333333,139726,1000000,24390,91957,272712,595616,73506,57071,28036,1000000,1000000,1000000,409366,34024,51595,107349,65424,697745,8772,20346,71590,38478,86586,384639,36943,25840,70180,241555,27548,48770,325937,476916,25.510061728819014,42.32003086440951,100098_3746_0700406,2021-07-08 22:49:28.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2019.0,0.3333333333333333,139823,1000000,24364,92101,272382,595998,73472,57068,28026,1000000,1000000,1000000,409415,34013,51577,107366,65385,698487,8769,20351,71581,38468,86592,384489,36933,25858,70173,241428,27575,48787,325869,476245,25.47268794738782,42.3,100098_3746_0700406,2021-07-08 22:49:31.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2022.0,0.3333333333333333,139862,1000000,24396,92064,272599,596281,73503,57077,28037,1000000,1000000,1000000,409400,34025,51580,107291,65387,698157,8769,20353,71571,38479,86615,384741,36969,25863,70217,241637,27565,48787,326265,476514,25.45820143943066,42.30179856056934,100098_3746_0700406,2021-07-08 22:49:34.487,2.5899280284671278,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2025.0,0.3333333333333333,139904,1000000,24391,92042,272822,596472,73476,57086,28018,1000000,1000000,1000000,409596,34024,51632,107248,65405,698093,8777,20351,71559,38477,86588,384675,36942,25855,70189,241420,27575,48792,326208,476161,25.510595478565335,42.327351130358664,100098_3746_0700406,2021-07-08 22:49:37.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2028.0,0.3333333333333333,139708,1000000,24400,92092,272713,596658,73463,57083,28033,1000000,1000000,1000000,409820,34021,51558,107266,65427,697094,8776,20351,71574,38479,86584,384599,36972,25862,70200,241444,27577,48795,326163,476892,25.495586417792307,42.31,100098_3746_0700406,2021-07-08 22:49:40.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2031.0,0.3333333333333333,139791,1000000,24384,92148,272609,596225,73437,57077,28032,1000000,1000000,1000000,409630,34017,51546,107325,65399,697663,8778,20348,71565,38474,86562,384382,36949,25863,70138,241513,27568,48787,326199,475298,25.485653965495352,42.30565396549535,100098_3746_0700406,2021-07-08 22:49:43.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2034.0,0.3333333333333333,139895,1000000,24382,92116,272706,596938,73459,57067,28033,1000000,1000000,1000000,409412,34008,51577,107314,65399,698256,8776,20342,71559,38463,86546,384381,36941,25885,70077,241490,27560,48781,325941,475090,25.49,42.29,100098_3746_0700406,2021-07-08 22:49:46.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2037.0,0.3333333333333333,139896,1000000,24397,92075,272338,598209,73462,57072,28047,1000000,1000000,1000000,409590,34006,51512,107300,65398,699245,8775,20343,71561,38464,86553,384415,36928,25890,70097,241408,27584,48784,326565,475898,25.51,42.272386829680855,100098_3746_0700406,2021-07-08 22:49:49.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2040.0,0.3333333333333333,139746,1000000,24380,92099,272412,596804,73505,57074,28034,1000000,1000000,1000000,409946,34012,51569,107233,65444,698230,8771,20342,71569,38469,86592,384361,36939,25891,70151,241486,27568,48799,326279,475589,25.485708420017072,42.27,100098_3746_0700406,2021-07-08 22:49:52.487,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2043.0,0.3333333333333333,139593,1000000,24377,92103,272475,596676,73495,57070,28036,1000000,1000000,1000000,409626,34016,51624,107299,65406,698543,8774,20350,71571,38463,86569,384348,36943,25857,70098,241480,27566,48776,325815,474679,25.455987655214315,42.27,100098_3746_0700406,2021-07-08 22:49:55.487,2.899691380357888,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2046.0,0.3333333333333333,139757,1000000,24374,91733,272327,597401,73416,57057,28016,1000000,1000000,1000000,409514,33998,51652,107302,65424,699203,8779,20345,71572,38454,86564,384394,36955,25885,70074,241515,27571,48784,326142,475292,25.514421485160657,42.26888429703214,100098_3746_0700406,2021-07-08 22:49:58.487,2.0557851483934084,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2049.0,0.3333333333333333,139651,1000000,24394,92135,272427,596532,73427,57069,28039,1000000,1000000,1000000,409391,34019,51559,107305,65423,699198,8764,20345,71574,38469,86544,384571,36949,25860,70140,241489,27561,48781,326363,475961,25.518396709872782,42.26,100098_3746_0700406,2021-07-08 22:50:01.487,2.4866392489398583,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2052.0,0.3333333333333333,139578,1000000,24387,91947,272645,598130,73449,57078,28038,1000000,1000000,1000000,409690,34015,51552,107365,65400,698385,8770,20348,71569,38468,86591,384325,36939,25880,70137,241454,27581,48786,326298,475193,25.519317476895342,42.28068252310466,100098_3746_0700406,2021-07-08 22:50:04.487,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2055.0,0.3333333333333333,139825,1000000,24391,92037,272458,597169,73473,57062,28032,1000000,1000000,1000000,409687,34005,51558,107337,65379,698015,8777,20342,71554,38456,86560,384310,36945,25858,70047,241304,27570,48774,325972,475233,25.52,42.27,100098_3746_0700406,2021-07-08 22:50:07.487,2.9208632908427177,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2058.0,0.3333333333333333,139741,1000000,24396,92023,272815,597089,73417,57063,28040,1000000,1000000,1000000,409423,33997,51571,107316,65433,698409,8775,20340,71560,38459,86583,384254,36927,25874,70052,241169,27571,48764,326381,474790,25.489752066889206,42.2424380167223,100098_3746_0700406,2021-07-08 22:50:10.487,1.3780991638849118,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2061.0,0.3333333333333333,139670,1000000,24376,92033,272626,597644,73409,57074,28029,1000000,1000000,1000000,409713,34011,51572,107291,65431,697808,8772,20350,71578,38468,86574,384339,36948,25867,70200,241414,27562,48761,326223,475103,25.49324435310233,42.25662217655116,100098_3746_0700406,2021-07-08 22:50:13.487,0.831108827558251,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2064.0,0.3333333333333333,139637,1000000,24407,92019,272427,598009,73417,57084,28036,1000000,1000000,1000000,409724,34028,51569,107303,65411,697861,8771,20350,71561,38470,86587,384631,36959,25871,70176,241397,27557,48783,326120,475347,25.471593013380353,42.27420349330983,100098_3746_0700406,2021-07-08 22:50:16.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2067.0,0.3333333333333333,139776,1000000,24398,91967,272702,598006,73456,57082,28047,1000000,1000000,1000000,409750,34028,51541,107294,65387,698291,8773,20352,71559,38475,86609,384685,36954,25878,70207,241538,27576,48789,326311,475673,25.475154320858955,42.27505144028632,100098_3746_0700406,2021-07-08 22:50:19.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2070.0,0.3333333333333333,139766,1000000,24398,92005,272589,598554,73498,57092,28029,1000000,1000000,1000000,409737,34040,51574,107275,65396,697984,8775,20355,71566,38481,86613,384609,36954,25884,70238,241452,27583,48778,326306,476385,25.500010276749382,42.29399794465012,100098_3746_0700406,2021-07-08 22:50:22.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2073.0,0.3333333333333333,139660,1000000,24391,92118,272768,597477,73465,57093,28036,1000000,1000000,1000000,409706,34037,51580,107340,65432,697445,8772,20359,71566,38479,86637,384675,36979,25850,70231,241419,27576,48797,326159,476134,25.49,42.328421594178224,100098_3746_0700406,2021-07-08 22:50:25.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2076.0,0.3333333333333333,139646,1000000,24391,91991,272700,597474,73547,57094,28038,1000000,1000000,1000000,410010,34042,51567,107202,65424,697571,8775,20352,71573,38479,86591,384872,36953,25853,70192,241478,27577,48790,325845,475858,25.510740743556994,42.32,100098_3746_0700406,2021-07-08 22:50:28.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2079.0,0.3333333333333333,139833,1000000,24387,92062,272708,596638,73437,57102,28042,1000000,1000000,1000000,410012,34040,51565,107348,65383,697935,8772,20352,71575,38477,86603,384682,36941,25856,70176,241551,27579,48793,326833,475254,25.50706063476677,42.32853031738338,100098_3746_0700406,2021-07-08 22:50:31.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2082.0,0.3333333333333333,139487,1000000,24411,92055,272919,598154,73432,57089,28048,1000000,1000000,1000000,409919,34039,51558,107191,65404,697549,8773,20358,71578,38483,86611,384692,36955,25873,70196,241364,27582,48814,327008,475878,25.471733745772006,42.31,100098_3746_0700406,2021-07-08 22:50:34.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2085.0,0.3333333333333333,139777,1000000,24395,92020,272594,595583,73484,57089,28042,1000000,1000000,1000000,410089,34040,51518,107297,65446,698454,8775,20360,71572,38470,86606,384746,36944,25886,70171,241331,27565,48786,326277,475412,25.50922440242492,42.31974146747497,100098_3746_0700406,2021-07-08 22:50:37.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2088.0,0.3333333333333333,139799,1000000,24395,91975,272596,599033,73479,57091,28030,1000000,1000000,1000000,409787,34039,51532,107206,65404,697936,8772,20354,71569,38473,86603,384656,36945,25864,70188,241418,27563,48773,326055,475469,25.486372048620726,42.3,100098_3746_0700406,2021-07-08 22:50:40.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2091.0,0.3333333333333333,139777,1000000,24404,92039,273071,598398,73477,57099,28021,1000000,1000000,1000000,410008,34041,51525,107194,65411,697662,8770,20353,71582,38476,86620,384666,36977,25862,70204,241318,27576,48792,327072,475260,25.50557613292377,42.31,100098_3746_0700406,2021-07-08 22:50:43.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2094.0,0.3333333333333333,139680,1000000,24392,92027,273009,598352,73460,57096,28026,1000000,1000000,1000000,409804,34038,51603,107287,65444,698853,8775,20354,71572,38473,86557,384536,36977,25884,70204,241464,27557,48788,326213,476386,25.51,42.31,100098_3746_0700406,2021-07-08 22:50:46.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2097.0,0.3333333333333333,139671,1000000,24384,91975,272869,596483,73456,57074,28022,1000000,1000000,1000000,409782,34022,51595,107256,65427,698154,8775,20347,71568,38456,86562,384338,36969,25878,70178,241355,27566,48769,326195,475288,25.51,42.29603696173455,100098_3746_0700406,2021-07-08 22:50:49.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2100.0,0.3333333333333333,139724,1000000,24386,92033,272776,595636,73465,57091,28026,1000000,1000000,1000000,409817,34037,51554,107323,65422,697904,8776,20355,71570,38467,86601,384530,36966,25880,70193,241295,27575,48774,326679,475268,25.49516528960224,42.28516528960224,100098_3746_0700406,2021-07-08 22:50:52.487,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2103.0,0.3333333333333333,139854,1000000,24369,92031,272707,597056,73450,57099,28046,1000000,1000000,1000000,409815,34044,51552,107248,65419,699074,8774,20356,71559,38471,86596,384422,36976,25868,70210,241343,27567,48776,326164,475735,25.46711202585212,42.305704008617376,100098_3746_0700406,2021-07-08 22:50:55.487,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2106.0,0.3333333333333333,139686,1000000,24390,92066,272824,596605,73435,57099,28035,1000000,1000000,1000000,409825,34042,51526,107259,65431,698481,8772,20357,71571,38477,86617,384503,36964,25872,70196,241420,27580,48794,326276,476584,25.5,42.31,100098_3746_0700406,2021-07-08 22:50:58.487,1.3374870485242436,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2109.0,0.3333333333333333,139873,1000000,24381,92091,272967,597692,73388,57093,28037,1000000,1000000,1000000,409810,34039,51553,107189,65420,697913,8772,20354,71570,38473,86608,384578,36963,25870,70173,241468,27564,48784,326264,476024,25.492419522593437,42.30241952259344,100098_3746_0700406,2021-07-08 22:51:01.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2112.0,0.3333333333333333,139856,1000000,24378,92034,272875,596847,73401,57099,28055,1000000,1000000,1000000,409886,34046,51531,107183,65458,698524,8771,20358,71573,38467,86613,384775,36971,25895,70202,241426,27588,48780,326104,476432,25.48919752535282,42.30845678933612,100098_3746_0700406,2021-07-08 22:51:04.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2115.0,0.3333333333333333,139875,1000000,24372,92060,272734,597006,73442,57097,28026,1000000,1000000,1000000,409988,34048,51507,107166,65480,698382,8773,20356,71573,38468,86616,384625,36958,25902,70209,241529,27577,48795,326076,476526,25.50364197579316,42.32,100098_3746_0700406,2021-07-08 22:51:07.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2118.0,0.3333333333333333,139908,1000000,24393,91977,272952,597450,73466,57106,28037,1000000,1000000,1000000,410105,34047,51569,107270,65422,697656,8775,20362,71570,38474,86602,384845,36962,25916,70187,241497,27585,48808,326324,476936,25.51,42.31977366181457,100098_3746_0700406,2021-07-08 22:51:10.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2121.0,0.3333333333333333,139764,1000000,24395,92141,272974,597182,73451,57104,28039,1000000,1000000,1000000,409941,34051,51562,107246,65392,699009,8774,20362,71586,38475,86621,384824,36972,25879,70206,241558,27591,48765,326308,476872,25.474279838621058,42.32106995965526,100098_3746_0700406,2021-07-08 22:51:13.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2124.0,0.3333333333333333,139788,1000000,24389,92039,272577,594924,73425,57099,28032,1000000,1000000,1000000,410034,34039,51581,107324,65414,699354,8773,20360,71570,38467,86595,384589,36968,25916,70158,241372,27585,48764,326178,475956,25.504069885799222,42.315930114200775,100098_3746_0700406,2021-07-08 22:51:16.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2127.0,0.3333333333333333,139896,1000000,24400,92068,272536,595553,73453,57097,28032,1000000,1000000,1000000,409935,34041,51526,107313,65407,698898,8774,20355,71576,38459,86623,384713,36967,25894,70190,241571,27591,48781,326808,476203,25.48,42.3,100098_3746_0700406,2021-07-08 22:51:19.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2130.0,0.3333333333333333,139730,1000000,24383,92132,272624,596811,73462,57098,28038,1000000,1000000,1000000,409981,34043,51506,107216,65424,698588,8777,20363,71566,38461,86602,384579,36975,25895,70188,241379,27576,48802,325901,476044,25.55,42.30616889808624,100098_3746_0700406,2021-07-08 22:51:22.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2133.0,0.3333333333333333,139729,1000000,24390,92035,272655,597400,73369,57105,28034,1000000,1000000,1000000,409928,34050,51544,107243,65423,698426,8774,20358,71578,38458,86614,384797,36973,25893,70215,241342,27581,48797,326474,475101,25.49936344946078,42.304681724730386,100098_3746_0700406,2021-07-08 22:51:25.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2136.0,0.3333333333333333,139760,1000000,24382,92006,272645,597005,73421,57104,28042,1000000,1000000,1000000,409724,34046,51544,107229,65441,699698,8771,20360,71579,38465,86620,384606,36977,25908,70236,241388,27585,48783,325765,476381,25.48563206648864,42.31126413297728,100098_3746_0700406,2021-07-08 22:51:28.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2139.0,0.3333333333333333,139737,1000000,24386,92147,272528,596368,73415,57105,28029,1000000,1000000,1000000,409775,34054,51507,107175,65455,699965,8774,20363,71573,38466,86607,384563,36957,25875,70265,241401,27579,48782,326506,477101,25.51,42.31,100098_3746_0700406,2021-07-08 22:51:31.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2142.0,0.3333333333333333,139651,1000000,24401,92083,272955,596271,73406,57112,28035,1000000,1000000,1000000,409698,34054,51528,107171,65421,699121,8774,20361,71554,38472,86626,384644,36982,25896,70254,241367,27578,48796,325786,475701,25.52,42.31267489734142,100098_3746_0700406,2021-07-08 22:51:34.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2145.0,0.3333333333333333,139773,1000000,24392,92104,272745,596329,73363,57106,28030,1000000,1000000,1000000,409905,34050,51535,107298,65431,699659,8778,20362,71558,38464,86618,384763,36953,25855,70251,241590,27575,48811,325753,475966,25.52644398584877,42.32,100098_3746_0700406,2021-07-08 22:51:37.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2148.0,0.3333333333333333,139629,1000000,24396,92077,272552,597099,73381,57113,28031,1000000,1000000,1000000,409907,34052,51487,107226,65421,699893,8771,20361,71558,38464,86598,384786,36957,25894,70200,241643,27575,48782,325606,475659,25.51,42.32907407484627,100098_3746_0700406,2021-07-08 22:51:40.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2151.0,0.3333333333333333,139672,1000000,24375,92127,272378,596041,73414,57104,28039,1000000,1000000,1000000,409983,34044,51567,107273,65450,699194,8773,20360,71572,38462,86607,384612,36938,25878,70112,241496,27593,48781,325932,476567,25.500144032311116,42.31,100098_3746_0700406,2021-07-08 22:51:43.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2154.0,0.3333333333333333,139799,1000000,24380,92116,272485,597466,73407,57097,28038,1000000,1000000,1000000,409681,34039,51490,107165,65436,699060,8781,20356,71561,38443,86618,384502,36947,25907,70150,241442,27591,48806,325906,476024,25.49156057447619,42.299219712761904,100098_3746_0700406,2021-07-08 22:51:46.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2157.0,0.3333333333333333,139608,1000000,24383,92070,272414,595342,73404,57099,28042,1000000,1000000,1000000,409912,34033,51538,107179,65427,699583,8776,20355,71569,38446,86589,384575,36953,25895,70128,241572,27586,48808,325929,476261,25.488119218104718,42.28,100098_3746_0700406,2021-07-08 22:51:49.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2160.0,0.3333333333333333,139604,1000000,24380,92072,272437,596209,73393,57110,28044,1000000,1000000,1000000,409900,34049,51548,107243,65446,698841,8775,20362,71573,38460,86656,384612,36934,25892,70168,241519,27580,48799,325401,476564,25.514979337876095,42.292530993185856,100098_3746_0700406,2021-07-08 22:51:52.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2163.0,0.3333333333333333,139603,1000000,24370,92063,272386,596713,73404,57108,28033,1000000,1000000,1000000,410012,34051,51491,107216,65447,698644,8775,20362,71567,38461,86631,384661,36957,25885,70195,241416,27592,48800,325427,476616,25.5066889456272,42.29,100098_3746_0700406,2021-07-08 22:51:55.487,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2166.0,0.3333333333333333,139526,1000000,24371,92122,272470,596609,73383,57113,28030,1000000,1000000,1000000,410005,34050,51533,107240,65473,698521,8776,20361,71576,38459,86617,384641,36956,25900,70117,241434,27582,48789,325061,476594,25.497314815995825,42.29422839466806,100098_3746_0700406,2021-07-08 22:51:58.487,1.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2169.0,0.3333333333333333,139617,1000000,24380,92064,272342,595846,73391,57108,28032,1000000,1000000,1000000,409713,34047,51487,107237,65416,698533,8776,20363,71571,38457,86620,384557,36943,25909,70178,241392,27573,48799,325614,476520,25.494912641504392,42.29017471699121,100098_3746_0700406,2021-07-08 22:52:01.487,1.7543679247802713,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2172.0,0.3333333333333333,139621,1000000,24375,92034,272678,596505,73459,57110,28039,1000000,1000000,1000000,409714,34039,51572,107256,65441,699610,8775,20361,71581,38446,86617,384602,36952,25864,70158,241479,27580,48787,326226,476226,25.477954780353524,42.28,100098_3746_0700406,2021-07-08 22:52:04.487,2.3011304911618504,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2175.0,0.3333333333333333,139467,1000000,24373,92066,272956,596794,73413,57112,28037,1000000,1000000,1000000,409769,34046,51561,107200,65446,699156,8779,20356,71563,38452,86607,384623,36939,25845,70171,241602,27583,48798,326234,477118,25.49437821378138,42.28,100098_3746_0700406,2021-07-08 22:52:07.487,3.8437821378138066,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2178.0,0.3333333333333333,139550,1000000,24358,92040,272792,595875,73433,57112,28030,1000000,1000000,1000000,409808,34048,51602,107219,65429,699685,8773,20358,71579,38452,86613,384741,36950,25869,70198,241436,27574,48792,325678,476450,25.473950614982495,42.287983538327495,100098_3746_0700406,2021-07-08 22:52:10.487,4.399176916374939,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2181.0,0.3333333333333333,139568,1000000,24379,92139,272620,594545,73442,57113,28034,1000000,1000000,1000000,409934,34051,51589,107291,65472,699537,8777,20364,71571,38455,86610,384703,36976,25858,70200,241475,27565,48800,325582,477023,25.475087357249027,42.28101747144981,100098_3746_0700406,2021-07-08 22:52:13.487,5.949126427509729,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2184.0,0.3333333333333333,139696,1000000,24398,92047,272596,596507,73441,57118,28037,1000000,1000000,1000000,410140,34055,51592,107168,65416,698955,8778,20363,71571,38457,86613,384773,36962,25863,70223,241442,27561,48800,325381,476944,25.51989690731785,42.29994845365892,100098_3746_0700406,2021-07-08 22:52:16.487,6.997422682946313,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2187.0,0.3333333333333333,139675,1000000,24385,92067,272715,595218,73401,57124,28035,1000000,1000000,1000000,409767,34057,51541,107201,65458,698119,8775,20357,71565,38464,86611,384653,36974,25884,70208,241441,27562,48821,325212,477964,25.509268794181704,42.31,100098_3746_0700406,2021-07-08 22:52:19.487,7.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
2190.0,0.3333333333333333,139652,1000000,24399,92251,272546,595480,73434,57115,28032,1000000,1000000,1000000,410082,34053,51601,107130,65466,699615,8772,20366,71572,38460,86613,384705,36957,25867,70194,241353,27580,48788,325188,476590,25.51,42.31652263517317,100098_3746_0700406,2021-07-08 22:52:22.487,7.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,1d5786e9-7c74-4ce2-99ee-c5abf8fabc91,exposure
