seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
129.0,0.3333333333333333,150275,1000000,264833,131718,154821,11444,124962,71601,61726,1000000,771715,1000000,444826,12115,77897,89248,937545,56748,325739,55725,257318,54232,80215,433197,41661,232400,45720,19247,382309,1000000,434599,1000000,25.482381442678154,36.91714432803446,100084_3681_0700302,2021-07-08 22:18:06.628,75.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
132.0,0.3333333333333333,150502,1000000,265141,131806,154847,11450,124966,71594,61719,1000000,771797,1000000,444906,12114,77810,89197,941263,56734,325389,55716,257349,54211,80244,433120,41676,232388,45708,19245,382153,1000000,434422,1000000,25.453309279275405,36.91661855855081,100084_3681_0700302,2021-07-08 22:18:09.628,75.83453603622979,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
135.0,0.3333333333333333,150459,1000000,265123,131654,154847,11448,124994,71568,61757,1000000,772157,1000000,444988,12116,77888,89203,938126,56742,325475,55711,257355,54211,80236,433431,41656,232254,45716,19242,382299,1000000,434588,1000000,25.46,36.931525773170534,100084_3681_0700302,2021-07-08 22:18:12.628,75.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
138.0,0.3333333333333333,150305,1000000,265153,131820,154842,11449,124941,71600,61764,1000000,771883,1000000,444839,12114,77823,89227,938148,56718,326140,55716,257411,54217,80254,433190,41673,232452,45739,19245,381768,1000000,434647,1000000,25.46549484647069,36.93516494882356,100084_3681_0700302,2021-07-08 22:18:15.628,75.25824744117818,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
141.0,0.3333333333333333,150223,1000000,265249,131739,154897,11446,124980,71575,61747,1000000,771616,1000000,444923,12113,77900,89239,943573,56710,326040,55718,257398,54236,80252,433204,41663,232541,45717,19242,382068,1000000,434693,1000000,25.45,36.92385567073658,100084_3681_0700302,2021-07-08 22:18:18.628,75.19278353682891,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
144.0,0.3333333333333333,150301,1000000,265268,131708,154899,11446,125077,71589,61742,1000000,771660,1000000,444794,12118,77888,89248,942971,56734,325858,55724,257352,54234,80261,433140,41655,232265,45716,19239,381593,1000000,434625,1000000,25.457072165860673,36.92292783413933,100084_3681_0700302,2021-07-08 22:18:21.628,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
147.0,0.3333333333333333,150378,1000000,265003,131740,154910,11448,124989,71596,61770,1000000,772103,1000000,445043,12112,77871,89230,940936,56737,325809,55725,257343,54233,80243,433080,41684,232504,45726,19241,381958,1000000,434749,1000000,25.454030925592512,36.93602061706167,100084_3681_0700302,2021-07-08 22:18:24.628,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
150.0,0.3333333333333333,150376,1000000,265145,131781,154983,11448,125016,71606,61748,1000000,771527,1000000,444752,12114,77897,89286,943075,56705,325559,55719,257434,54229,80257,433136,41672,232543,45726,19247,382017,1000000,434681,1000000,25.437876290256177,36.94106185487191,100084_3681_0700302,2021-07-08 22:18:27.628,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
153.0,0.3333333333333333,150491,1000000,265144,131561,154832,11448,124896,71608,61712,1000000,771897,1000000,444812,12118,77773,89239,942531,56759,325642,55737,257452,54224,80268,433306,41676,232404,45698,19250,381670,1000000,434690,1000000,25.450402062197753,36.94,100084_3681_0700302,2021-07-08 22:18:30.628,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
156.0,0.3333333333333333,150368,1000000,265043,131678,154781,11446,124890,71590,61758,1000000,771391,1000000,444922,12117,77807,89248,941863,56736,325717,55723,257369,54214,80288,433150,41655,232058,45743,19247,382322,1000000,434738,1000000,25.46284536097678,36.93,100084_3681_0700302,2021-07-08 22:18:33.628,74.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
159.0,0.3333333333333333,150273,1000000,265045,131594,154837,11445,124982,71563,61754,1000000,771869,1000000,444995,12114,77923,89255,942997,56741,325913,55721,257317,54227,80272,433128,41689,232485,45730,19246,381659,1000000,434724,1000000,25.463731958534833,36.928134020732585,100084_3681_0700302,2021-07-08 22:18:36.628,73.9067010366292,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,ec82e0c3-6fb4-4816-8917-84ae770817ec,baseline
